2004 Federal Election Polling Places [12246 8/11/2005 11:10:53 PM]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode
VIC,199,Batman,3112,1,Reservoir North East,Reservoir Senior Citizens Centre,Strathmerton St,,,RESERVOIR,VIC,3073
VIC,199,Batman,3113,1,Reservoir South,St Mark's Hall,Beatty St,,,RESERVOIR,VIC,3073
VIC,199,Batman,5116,1,Reservoir West,Reservoir West Primary School,Carrington Rd,,,RESERVOIR,VIC,3073
VIC,199,Batman,3115,1,Ruthven,Ruthven Primary School,Glasgow Ave,,,RESERVOIR,VIC,3073
VIC,199,Batman,31563,2,Special Hospital Team 1,Veronica Gardens,Village Drive,,,RESERVOIR,VIC,3083
VIC,199,Batman,5117,1,Thornbury,Thornbury Primary School,Hutton St,,,THORNBURY,VIC,3071
VIC,199,Batman,3117,1,Thornbury East,Penders Grove Primary School,Victoria Rd,,,THORNBURY,VIC,3071
VIC,199,Batman,3118,1,Thornbury South,Wales St Primary School,51 Wales St,,,THORNBURY,VIC,3071
VIC,199,Batman,3119,1,Westgarth,Anglican Church All Saints Parish Hall,cnr High & Walker Sts,,,NORTHCOTE,VIC,3070
VIC,200,Bendigo,3251,1,Axedale,Axedale Public Hall,High St,,,AXEDALE,VIC,3551
VIC,200,Bendigo,3126,1,Bealiba,Bealiba Primary School,Grant St,,,BEALIBA,VIC,3475
VIC,200,Bendigo,3128,1,Bendigo Base Hospital,Bendigo Health Care Group (Hospital Campus),Lucan St,,,BENDIGO,VIC,3550
